google_index,page_rank,nb_hyperlinks,web_traffic,domain_age,nb_www,safe_anchor,length_url,ratio_digits_url,shortest_word_host,domain_registration_length,longest_words_raw,phish_hints,length_hostname,char_repeat,shortest_word_path,nb_slash,domain_in_title,shortest_words_raw,nb_dots,ratio_digits_host,longest_word_host,nb_hyphens,ip,nb_qm,status
1,0,51,5707171,3993,0,100.0,126,0.166666667,3,25,17,0,50,8,2,5,1,2,4,0.0,13,1,1,1,phishing
0,7,339,12,7130,0,72.46376812,41,0.0,2,905,9,0,16,0,4,4,0,2,2,0.0,9,0,0,0,legitimate
0,7,215,13,7134,0,58.69565217,48,0.0,2,901,9,0,16,1,4,4,0,2,2,0.0,9,0,0,0,legitimate
0,2,9,0,3904,1,25.0,29,0.0,3,114,13,0,21,4,0,3,1,3,2,0.0,13,0,0,0,legitimate
0,2,72,1168093,2980,1,25.0,24,0.0,3,2864,7,0,15,3,0,3,1,3,2,0.0,7,0,0,0,legitimate
0,7,1294,193,7427,1,100.0,50,0.02,3,1703,9,2,17,4,3,4,1,3,3,0.058823529,9,0,0,0,legitimate
1,0,51,5697976,3992,0,100.0,126,0.119047619,3,25,17,0,50,2,2,4,1,2,4,0.0,13,1,1,1,phishing
0,6,177,5781,8627,1,92.0,39,0.0,3,263,8,0,11,4,2,6,0,2,2,0.0,3,0,0,0,legitimate
1,0,88,0,2047,0,85.71428571,102,0.196078431,11,145,32,3,15,8,2,9,1,2,1,0.0,11,1,1,0,phishing
0,2,46,0,2425,1,38.88888889,31,0.064516129,3,496,15,0,23,3,0,3,1,3,2,0.086956522,15,0,0,0,legitimate
1,0,0,0,5826,1,0.0,86,0.279069767,3,18,32,0,22,5,3,4,1,3,3,0.0,7,1,1,1,phishing
0,4,259,4211,6068,1,98.8372093,78,0.102564103,3,507,9,0,16,5,2,8,1,2,2,0.0,8,4,0,0,legitimate
0,2,138,7290834,3477,1,7.96460177,29,0.0,3,0,9,0,20,3,0,3,1,3,3,0.0,9,0,0,0,legitimate
0,8,579,70,8965,1,66.66666667,33,0.212121212,3,1261,7,0,12,4,5,3,0,3,2,0.0,4,0,1,1,legitimate
0,0,8,0,7,0,0.0,27,0.0,3,723,6,0,12,1,6,4,1,3,1,0.0,4,1,0,0,phishing
0,2,24,373207,-1,1,71.42857143,24,0.0,3,0,8,0,15,3,0,3,1,3,2,0.0,8,0,0,0,legitimate
0,4,226,83476,6096,1,48.48484848,39,0.0,3,479,12,0,20,3,9,4,0,3,2,0.0,12,0,0,0,legitimate
0,4,128,0,5903,0,0.0,28,0.0,3,1767,6,0,21,0,0,2,1,3,2,0.0,6,1,0,0,legitimate
0,5,224,0,5627,0,92.85714286,102,0.107843137,7,217,47,0,24,3,1,3,1,1,3,0.0,12,0,1,1,phishing
1,4,1041,124314,4153,1,100.0,43,0.0,3,229,11,0,18,3,3,4,1,3,2,0.0,11,0,0,0,legitimate
0,4,33,199026,4764,1,74.35897436,27,0.0,3,349,11,0,19,3,0,3,0,3,2,0.0,11,0,0,0,legitimate
0,7,48,962,9744,0,23.07692308,101,0.079207921,4,117,11,0,17,1,2,7,0,2,2,0.0,8,9,0,0,legitimate
0,4,43,1323034,3163,1,16.66666667,60,0.0,3,124,10,0,28,5,4,3,1,3,3,0.0,7,3,0,0,legitimate
0,4,452,98458,-1,1,55.26315789,38,0.0,3,0,6,0,13,4,2,3,1,2,3,0.0,6,0,0,1,legitimate
1,0,0,0,2088,0,0.0,19,0.0,6,834,6,0,10,0,0,3,1,6,1,0.0,6,0,0,0,phishing
1,5,74,376041,4162,1,60.0,137,0.262773723,3,220,7,0,15,4,2,4,0,2,3,0.0,7,0,0,0,legitimate
1,0,0,0,-1,1,0.0,263,0.129277567,2,299,60,1,179,9,2,5,1,2,14,0.162011173,60,1,1,1,phishing
1,9,44,3536,-1,0,100.0,22,0.181818182,3,0,7,0,6,0,7,3,1,3,1,0.0,3,0,0,0,phishing
1,0,25,0,918,0,100.0,89,0.011235955,17,178,17,4,21,0,3,6,1,3,3,0.0,17,0,0,1,phishing
0,3,58,2487034,5890,1,25.0,28,0.0,3,683,11,0,19,3,0,3,0,3,2,0.0,11,0,0,0,legitimate
0,5,139,1577,8046,0,40.0,49,0.020408163,8,353,13,0,26,3,3,3,0,3,3,0.0,13,0,0,0,legitimate
1,5,22,0,5616,0,25.0,45,0.066666667,1,228,7,1,36,3,0,3,1,1,4,0.083333333,7,2,0,0,phishing
0,2,197,0,5442,0,5.555555556,30,0.0,8,36,10,0,22,0,0,3,1,8,2,0.0,10,0,0,0,phishing
1,2,0,9820235,3188,0,0.0,54,0.0,7,99,12,2,10,1,2,5,1,2,2,0.0,7,1,0,0,phishing
0,2,26,0,-1,1,63.63636364,29,0.0,3,0,15,0,22,3,0,2,1,3,2,0.0,15,0,0,0,legitimate
1,2,6,0,3977,0,0.0,86,0.0,12,406,13,1,16,0,2,6,1,2,3,0.0,12,1,0,1,phishing
1,0,0,0,1,0,0.0,26,0.076923077,3,364,10,0,18,0,0,3,1,3,2,0.111111111,10,0,0,0,phishing
0,7,171,146,4549,1,100.0,83,0.108433735,3,199,12,0,20,3,3,4,1,3,2,0.0,12,0,1,0,legitimate
1,0,4,9657236,1,0,0.0,49,0.0,8,363,15,0,28,0,3,3,1,3,2,0.0,15,1,0,0,phishing
0,8,555,70,8969,1,66.66666667,33,0.212121212,3,1257,7,0,12,3,5,3,0,3,2,0.0,4,0,1,1,legitimate
0,6,115,692,9205,1,21.875,40,0.0,3,293,10,0,18,3,6,4,0,3,2,0.0,10,0,0,0,legitimate
1,5,176,25617,8697,1,71.42857143,56,0.0,3,1994,10,0,18,3,4,5,1,3,2,0.0,10,3,0,0,legitimate
0,2,162,2192611,3873,1,67.64705882,27,0.0,3,145,11,0,18,3,0,3,0,3,2,0.0,11,0,0,0,legitimate
0,3,114,151781,4821,1,0.0,70,0.0,3,293,10,0,33,3,4,3,1,3,3,0.0,10,4,0,0,legitimate
1,0,0,0,65,0,0.0,128,0.0546875,2,300,35,2,120,6,0,3,1,2,10,0.058333333,35,0,0,0,phishing
1,6,0,0,-1,0,0.0,25,0.12,3,0,11,0,6,0,11,3,1,3,1,0.0,3,0,0,0,phishing
0,10,147,8,8517,1,100.0,33,0.0,3,2807,8,0,16,4,7,4,0,3,2,0.0,8,0,0,0,legitimate
0,7,177,258,3118,1,50.0,52,0.0,3,900,10,0,16,3,5,4,0,3,2,0.0,8,1,0,0,legitimate
0,5,357,19471,7318,1,9.6,31,0.0,3,351,14,0,22,3,0,3,1,3,2,0.0,14,0,0,0,legitimate
1,5,15,0,7295,0,0.0,41,0.097560976,8,374,19,0,32,1,0,3,1,8,2,0.125,19,0,0,0,phishing
0,2,27,4222108,6022,1,100.0,33,0.0,3,187,16,0,24,4,0,3,1,3,2,0.0,16,0,0,0,legitimate
1,0,0,0,1,0,0.0,32,0.0,6,363,11,0,23,2,0,3,1,6,1,0.0,11,1,0,0,phishing
0,1,17,0,3346,1,33.33333333,66,0.03030303,3,307,22,0,30,3,1,5,1,1,3,0.0,22,1,0,1,legitimate
0,6,35,9424,5409,1,59.375,85,0.094117647,3,1165,9,1,14,5,1,7,0,1,2,0.0,6,7,0,0,legitimate
0,7,898,12,7129,0,69.94949495,52,0.0,6,906,10,0,20,3,4,4,0,4,2,0.0,9,0,0,0,legitimate
0,5,30,17917,4300,1,56.0,109,0.055045872,3,448,11,0,19,5,3,4,1,3,3,0.0,11,8,0,0,legitimate
0,4,120,456652,2785,0,12.5,84,0.0,16,136,16,0,20,0,3,4,1,3,1,0.0,16,6,0,0,legitimate
0,10,1,1,8346,0,0.0,110,0.127272727,5,2976,30,2,16,6,4,5,0,4,2,0.0,6,1,0,1,phishing
1,0,13,3898136,1095,0,33.33333333,171,0.304093567,21,730,32,3,25,6,2,7,1,2,2,0.0,21,1,1,1,phishing
0,3,10,1860135,-1,0,0.0,17,0.0,6,0,6,0,9,1,0,3,0,6,1,0.0,6,0,0,0,legitimate
0,2,40,3080310,7557,0,100.0,19,0.0,9,0,9,0,12,0,0,2,0,9,1,0.0,9,0,0,0,legitimate
1,0,1,0,-1,0,0.0,98,0.285714286,2,0,25,1,14,4,2,10,1,2,4,0.785714286,3,0,1,0,phishing
1,4,13,3704884,2581,0,100.0,32,0.0,9,340,10,0,24,5,0,3,1,9,2,0.0,10,0,0,0,phishing
0,4,131,5759582,-1,1,25.0,28,0.0,3,0,9,0,20,5,0,2,0,3,3,0.0,9,0,0,0,legitimate
1,3,1,17964,7083,0,0.0,64,0.03125,11,952,15,0,31,2,2,5,1,2,3,0.064516129,15,0,0,1,phishing
0,7,589,12,7133,0,61.24031008,40,0.0,2,902,10,0,16,0,4,4,0,2,2,0.0,9,0,0,0,legitimate
1,4,26,0,8019,0,0.0,132,0.113636364,2,381,46,0,32,2,1,7,1,1,2,0.1875,14,1,0,0,phishing
1,4,7,0,8019,0,0.0,124,0.048387097,2,381,27,0,24,4,1,7,1,1,2,0.0,10,2,0,1,phishing
1,2,22,0,3747,0,100.0,51,0.0,14,270,14,1,18,1,3,6,1,3,2,0.0,14,0,0,0,phishing
1,0,50,0,-1,0,41.66666667,141,0.290780142,12,0,75,1,48,4,6,5,1,6,2,0.395833333,32,0,1,0,phishing
1,0,51,5707171,3993,0,100.0,126,0.126984127,3,25,17,0,50,2,2,4,1,2,4,0.0,13,1,1,1,phishing
0,1,14,0,4924,0,100.0,21,0.0,7,189,7,0,14,1,0,2,1,7,2,0.0,7,0,0,0,legitimate
1,5,5,173087,11205,1,0.0,53,0.037735849,3,116,13,0,14,5,2,6,1,2,2,0.0,6,0,0,0,legitimate
0,3,90,0,-1,1,57.89473684,27,0.0,3,112,10,0,18,3,0,3,0,3,2,0.0,10,0,0,0,legitimate
1,0,51,0,1379,0,100.0,76,0.276315789,11,446,32,0,14,2,3,6,1,3,2,0.0,11,0,1,0,phishing
1,4,58,3807718,4133,1,50.0,79,0.0,3,615,24,0,32,9,1,4,1,1,2,0.0,24,6,0,0,legitimate
1,2,30,0,5767,0,100.0,77,0.207792208,19,77,32,0,23,2,2,5,1,2,1,0.0,19,0,1,0,phishing
0,2,129,3198502,7169,1,95.83333333,35,0.0,3,135,10,0,18,3,2,5,0,2,2,0.0,10,0,0,0,legitimate
0,5,192,74297,6842,1,100.0,56,0.0,3,827,13,0,21,3,3,3,0,3,3,0.0,13,2,0,0,legitimate
1,5,0,549152,7705,1,0.0,49,0.081632653,3,1791,14,0,22,3,3,5,1,3,3,0.0,14,0,0,0,legitimate
0,5,241,114612,6769,1,85.71428571,41,0.0,3,900,12,0,20,3,5,4,0,3,2,0.0,12,0,0,0,legitimate
1,0,30,0,-1,0,85.71428571,84,0.273809524,13,0,32,0,20,4,3,5,1,3,2,0.0,13,0,1,0,phishing
0,5,29,891412,8309,1,52.94117647,29,0.0,3,91,12,0,20,4,0,3,1,3,2,0.0,12,0,0,0,legitimate
0,3,264,405272,-1,1,46.15384615,21,0.0,3,0,5,0,12,3,0,3,0,3,2,0.0,5,0,0,0,legitimate
0,5,31,126063,5572,1,0.0,35,0.0,3,271,5,0,13,3,3,3,1,3,3,0.0,5,0,0,0,legitimate
0,3,18,642658,-1,1,100.0,28,0.0,3,0,4,0,19,4,0,3,0,3,2,0.0,4,2,0,0,legitimate
0,3,58,2656129,-1,1,100.0,97,0.0,3,0,14,0,25,4,3,7,1,3,5,0.0,14,0,0,1,phishing
0,0,0,0,2744,0,0.0,36,0.0,10,543,13,0,14,0,13,4,1,10,1,0.0,10,0,0,0,phishing
1,4,104,1489770,8176,1,22.72727273,63,0.0,3,1685,11,0,19,4,4,4,1,3,3,0.0,11,2,0,0,legitimate
0,2,68,2742704,3086,0,50.0,24,0.0,11,202,11,0,17,0,0,2,1,11,2,0.0,11,0,0,0,legitimate
1,5,14,0,7295,0,14.28571429,40,0.025,8,374,20,0,33,0,0,2,1,8,2,0.03030303,20,0,0,0,phishing
1,0,58,0,4505,0,100.0,85,0.0,12,607,12,5,17,0,2,10,1,2,2,0.0,12,1,0,0,phishing
1,5,83,0,5627,0,56.92307692,56,0.107142857,1,217,7,0,39,1,4,3,1,1,5,0.153846154,7,2,0,0,phishing
1,0,7,0,393,0,0.0,49,0.0,6,338,8,1,11,1,3,6,1,3,2,0.0,6,0,0,0,phishing
1,0,13,0,-2,0,0.0,23,0.0,7,138,7,0,10,0,4,3,1,4,1,0.0,7,0,0,0,phishing
1,0,22,0,2232,0,100.0,64,0.0,12,324,12,3,16,1,2,7,1,2,2,0.0,12,1,0,0,phishing
1,0,36,6985854,205,0,0.0,46,0.043478261,4,525,11,0,20,1,1,6,1,1,3,0.0,11,1,0,0,phishing
1,0,9,0,1880,0,0.0,36,0.0,6,677,6,0,9,0,3,5,1,3,2,0.0,6,0,0,0,phishing
0,4,37,3369493,5904,0,25.0,29,0.068965517,6,1766,11,0,22,0,0,2,1,6,2,0.090909091,11,0,0,0,legitimate
1,0,103,0,6831,1,0.0,55,0.054545455,4,0,18,0,28,4,18,4,1,4,2,0.035714286,13,1,0,0,phishing
0,6,288,683,6260,1,53.33333333,45,0.0,3,2505,17,0,25,4,12,3,1,3,2,0.0,17,0,0,0,legitimate
0,4,129,1120148,-1,1,34.375,33,0.0,3,665,17,0,25,3,0,3,1,3,2,0.0,17,0,0,0,legitimate
1,0,15,0,-1,0,85.71428571,231,0.398268398,16,63,64,5,23,9,2,6,1,2,3,0.0,16,1,1,1,phishing
1,0,4,0,-1,1,100.0,30,0.0,3,0,10,0,17,3,4,3,1,3,2,0.0,10,0,0,0,phishing
0,4,72,581257,6749,1,25.0,31,0.0,3,190,15,0,23,3,0,3,1,3,2,0.0,15,0,0,0,legitimate
0,3,7,0,-1,1,40.0,27,0.0,3,251,5,0,18,3,0,3,1,3,2,0.0,5,1,0,0,legitimate
1,2,30,0,5767,1,100.0,81,0.259259259,3,77,32,0,27,4,2,5,1,2,2,0.0,19,0,1,0,phishing
0,6,101,0,7913,1,41.66666667,58,0.120689655,3,487,8,0,16,4,4,3,1,3,2,0.0,8,4,1,0,legitimate
0,5,81,1726750,7296,0,30.0,28,0.0,6,373,8,0,19,0,0,3,1,6,2,0.0,8,0,0,0,legitimate
0,5,316,286071,2568,1,87.87878788,25,0.0,3,354,8,0,16,3,0,3,0,3,2,0.0,8,0,0,0,legitimate
1,0,107,0,1302,0,48.14814815,87,0.022988506,9,159,10,0,13,1,3,7,1,3,5,0.0,9,0,0,0,phishing
1,7,47,0,5230,0,0.0,28,0.0,6,248,8,0,19,1,0,3,1,6,2,0.0,8,0,0,0,legitimate
1,6,3,4922,5956,0,0.0,133,0.060150376,4,252,13,0,13,0,2,8,0,2,2,0.0,4,12,0,0,legitimate
0,4,64,353666,-1,1,0.0,26,0.0,3,0,6,0,17,3,0,3,0,3,3,0.0,6,0,0,0,legitimate
1,1,89,0,6478,0,21.42857143,36,0.0,12,1191,12,0,15,1,2,6,1,2,1,0.0,12,0,0,0,phishing
0,1,12,785858,990,0,100.0,29,0.0,11,106,11,1,15,1,5,3,0,5,1,0.0,11,0,0,0,phishing
1,5,14,0,7295,0,14.28571429,37,0.0,7,374,8,0,28,1,0,3,1,7,2,0.0,8,1,0,0,phishing
0,4,138,1371632,4893,1,100.0,33,0.0,3,220,16,0,24,3,0,3,0,3,2,0.0,16,0,0,0,legitimate
0,6,271,184,5886,1,92.85714286,47,0.0,3,1418,8,0,15,4,1,3,0,1,2,0.0,7,4,0,0,legitimate
0,5,36,15139,7753,1,0.0,26,0.115384615,3,3205,9,0,17,3,0,3,0,3,2,0.176470588,9,0,0,0,legitimate
1,1,9,0,4250,0,0.0,93,0.021505376,5,132,8,0,22,0,2,6,1,2,5,0.0,6,1,0,1,phishing
0,6,99,3016,12706,0,100.0,44,0.0,3,0,8,0,27,1,8,4,1,3,4,0.0,8,0,0,0,legitimate
1,0,4,0,7308,0,0.0,34,0.0,8,726,13,0,26,0,0,3,1,8,2,0.0,13,0,0,0,phishing
0,4,78,156610,2190,1,64.0625,63,0.0,3,732,14,0,22,4,2,4,1,2,2,0.0,14,5,0,0,legitimate
1,5,19,0,5613,0,100.0,56,0.160714286,1,230,7,0,36,2,4,3,1,1,5,0.166666667,7,2,0,0,phishing
1,5,0,0,5614,0,0.0,28,0.107142857,7,230,8,0,20,2,0,2,1,7,2,0.15,8,0,0,0,phishing
0,5,16,625153,4478,1,22.22222222,51,0.0,2,270,6,0,21,3,4,3,1,2,3,0.0,5,4,0,0,legitimate
1,3,185,0,3141,0,26.08695652,50,0.06,12,147,12,0,16,3,3,4,1,3,3,0.0,12,0,0,0,phishing
0,5,3,54169,7696,1,0.0,70,0.085714286,3,339,11,0,17,6,4,6,0,3,3,0.0,9,1,0,0,legitimate
0,4,21,4254948,-1,1,0.0,41,0.048780488,3,0,9,0,12,3,2,4,1,2,2,0.0,5,0,0,1,legitimate
0,5,101,1156,5615,1,90.90909091,74,0.094594595,3,3151,14,0,17,5,3,4,1,3,2,0.0,9,4,1,0,legitimate
0,3,152,5075341,8018,1,37.5,26,0.0,3,17,9,0,17,3,0,3,1,3,2,0.0,9,0,0,0,legitimate
0,4,159,56400,4093,1,45.16129032,114,0.052631579,3,654,11,0,19,8,3,5,1,3,3,0.0,11,10,0,0,legitimate
1,2,85,641733,-1,0,0.0,49,0.0,23,0,23,3,26,1,2,4,1,2,1,0.0,23,1,0,0,phishing
0,2,21,7358750,-1,1,22.22222222,26,0.0,3,0,10,0,17,3,0,3,0,3,2,0.0,10,0,0,0,legitimate
0,8,61,183,9897,1,82.05128205,42,0.0,3,694,7,0,14,3,4,5,1,3,2,0.0,6,1,0,0,legitimate
0,2,107,7246656,1352,0,17.24137931,28,0.0,16,0,16,0,19,1,0,3,0,16,1,0.0,16,0,0,0,legitimate
0,5,1,75756,-1,1,0.0,29,0.0,3,0,12,0,20,3,0,3,0,3,2,0.0,12,0,0,0,legitimate
1,3,92,1316122,-1,1,75.0,32,0.0,3,230,8,0,15,3,8,4,1,3,2,0.0,7,0,0,0,legitimate
1,4,84,0,2706,0,100.0,34,0.029411765,6,215,8,0,25,0,0,3,1,6,2,0.04,8,1,0,0,phishing
1,0,0,0,3934,1,0.0,51,0.0,2,84,16,0,27,3,3,4,1,2,2,0.0,16,1,0,1,phishing
0,6,142,4058,7596,1,15.78947368,78,0.0,3,75,11,1,17,4,1,4,0,1,2,0.0,9,7,0,0,legitimate
1,0,86,0,3429,0,4.545454545,43,0.0,3,224,8,0,29,1,6,3,1,3,4,0.0,8,0,0,0,phishing
1,4,7,0,8018,0,0.0,154,0.090909091,2,381,46,0,28,1,1,7,1,1,2,0.0,10,1,0,1,phishing
0,3,277,270265,3345,1,61.9047619,35,0.0,3,308,16,0,26,4,0,3,1,3,3,0.0,16,0,0,0,legitimate
0,2,31,0,-1,1,0.0,54,0.0,3,1964,14,0,22,4,3,3,1,3,3,0.0,14,1,0,0,legitimate
0,0,46,0,3047,1,0.0,35,0.0,3,240,19,0,27,3,0,3,0,3,2,0.0,19,0,0,0,legitimate
0,3,0,3205318,1549,0,0.0,25,0.0,7,0,7,0,16,0,0,3,1,7,1,0.0,7,0,0,0,legitimate
0,0,64,0,1626,1,9.090909091,27,0.0,3,201,11,0,19,3,0,3,1,3,2,0.0,11,0,0,0,legitimate
1,0,25,0,-1,0,30.76923077,61,0.147540984,2,0,16,1,12,2,2,5,1,2,4,0.75,3,0,1,1,phishing
1,4,17,2421611,4748,1,33.33333333,41,0.0,3,0,22,0,30,3,3,3,1,3,2,0.0,22,0,0,0,phishing
1,0,6,0,-1,0,0.0,47,0.0,9,283,9,0,13,0,3,6,1,3,2,0.0,9,0,0,0,phishing
0,0,25,0,-1,1,100.0,19,0.0,3,0,4,0,11,3,0,3,0,3,2,0.0,4,0,0,0,legitimate
0,5,1,10819,5098,1,0.0,38,0.0,3,1476,10,0,18,5,3,3,1,3,2,0.0,10,1,0,0,legitimate
0,2,173,3345571,3167,1,52.52525253,64,0.09375,3,120,12,0,19,5,2,5,1,2,3,0.0,7,3,0,0,legitimate
1,3,216,0,4096,1,19.31818182,271,0.3099631,3,286,64,3,20,24,2,10,1,2,5,0.0,12,0,1,1,phishing
1,0,12,0,118,0,0.0,50,0.0,7,0,13,2,10,0,3,7,0,3,1,0.0,7,0,0,0,phishing
0,4,226,19148,7785,0,72.72727273,80,0.0875,6,616,12,0,23,2,2,5,1,2,3,0.0,12,6,1,0,legitimate
1,0,10,0,219,0,0.0,67,0.0,24,146,24,0,28,0,1,6,1,1,2,0.0,24,0,0,0,phishing
1,4,11,0,8018,0,0.0,282,0.209219858,2,382,43,0,30,5,1,7,1,1,3,0.0,12,1,1,1,phishing
1,4,7,0,8018,0,0.0,144,0.041666667,2,382,34,0,37,3,1,7,1,1,2,0.0,19,2,0,1,phishing
1,0,18,0,1244,0,0.0,52,0.076923077,16,216,16,0,20,0,2,5,1,2,1,0.0,16,1,0,0,phishing
0,5,152,184970,7555,1,71.42857143,28,0.0,3,116,11,0,19,3,0,3,0,3,2,0.0,11,0,0,0,legitimate
0,6,62,2595,8045,1,62.5,50,0.0,3,3482,12,0,20,3,1,5,1,1,3,0.0,12,0,0,0,legitimate
1,0,1,4219048,1408,0,0.0,60,0.216666667,2,53,8,0,19,0,1,5,1,1,3,0.0,8,1,0,1,legitimate
0,8,193,136,5222,1,37.70491803,87,0.022988506,3,986,14,0,18,3,3,4,1,3,2,0.0,10,4,0,0,legitimate
1,0,151,0,155,2,100.0,35,0.114285714,3,211,10,0,18,9,3,3,1,3,3,0.222222222,10,0,0,0,phishing
1,0,0,0,4701,1,0.0,102,0.245098039,3,778,38,1,15,3,2,7,1,2,4,0.0,5,0,1,1,phishing
0,4,57,204574,7534,1,33.33333333,63,0.142857143,3,137,26,0,23,5,3,3,1,3,2,0.0,15,0,0,1,legitimate
1,2,0,0,2837,0,0.0,36,0.0,5,84,11,0,27,1,0,3,1,5,2,0.0,11,1,0,0,phishing
0,4,70,148721,7714,1,80.0,21,0.0,3,1417,4,0,12,4,0,3,0,3,2,0.0,4,0,0,0,legitimate
0,5,0,21,9338,0,0.0,238,0.31512605,4,158,16,1,17,9,2,3,1,2,3,0.0,8,8,1,1,phishing
0,0,79,0,-1,0,66.66666667,36,0.277777778,2,0,11,0,13,2,2,3,1,2,4,0.769230769,3,0,1,0,phishing
0,3,50,225794,6636,1,0.0,38,0.0,3,1765,21,0,29,4,0,3,1,3,2,0.0,21,0,0,0,legitimate
1,0,36,0,-1,1,50.0,88,0.170454545,2,0,21,0,14,5,2,7,1,2,5,0.785714286,3,2,1,0,phishing
1,1,103,1760637,7062,0,0.0,29,0.0,4,242,12,0,21,1,0,3,1,4,2,0.0,12,0,0,0,phishing
1,0,0,0,-1,1,0.0,27,0.0,3,226,10,0,17,3,2,3,1,2,2,0.0,10,0,0,0,phishing
1,10,25,1,8346,0,0.0,101,0.108910891,4,2976,34,0,15,3,1,7,1,1,2,0.0,6,1,0,0,phishing
0,2,206,4639934,-1,0,66.66666667,18,0.0,4,1656,4,0,11,0,0,2,1,4,2,0.0,4,0,0,0,legitimate
0,1,8,0,7006,1,0.0,27,0.0,3,299,7,0,15,3,3,4,1,3,2,0.0,7,0,0,0,phishing
1,10,1,1,8349,0,0.0,28,0.035714286,4,2973,6,0,15,1,4,3,0,4,2,0.0,6,0,0,0,legitimate
0,2,34,0,2357,0,100.0,36,0.027777778,10,200,10,2,14,0,2,4,1,2,1,0.0,10,1,0,0,phishing
0,5,80,97473,7371,1,66.66666667,53,0.0,3,299,16,0,14,3,3,4,1,3,2,0.0,6,0,0,0,legitimate
1,3,178,0,5589,1,66.66666667,66,0.151515152,3,2812,8,1,13,5,3,7,0,3,3,0.0,6,1,1,0,phishing
1,5,14,0,7295,0,14.28571429,35,0.0,8,374,13,0,26,1,0,3,1,8,2,0.0,13,0,0,0,phishing
1,6,10,957082,968,0,0.0,27,0.037037037,9,127,9,0,13,1,5,3,1,5,1,0.0,9,0,0,0,phishing
0,0,76,0,-1,0,28.57142857,21,0.476190476,2,0,3,0,13,0,2,3,1,2,3,0.769230769,3,0,1,0,phishing
0,6,139,12752,7380,1,20.51282051,123,0.056910569,3,1099,11,0,19,5,1,4,0,1,2,0.0,11,15,0,0,legitimate
1,5,25,4971141,6723,1,0.0,47,0.0,3,582,10,0,18,4,3,4,1,3,4,0.0,7,0,0,0,legitimate
0,4,99,20776,5280,1,33.33333333,59,0.033898305,3,1294,8,0,15,3,2,4,1,2,3,0.0,7,3,0,0,legitimate
1,4,56,0,-1,0,0.0,15,0.066666667,1,0,3,0,4,0,3,3,1,1,1,0.25,1,0,0,0,phishing
0,3,71,2401049,8704,1,25.0,26,0.0,3,790,10,0,18,3,0,3,1,3,2,0.0,10,0,0,0,legitimate
1,5,18,0,5612,0,100.0,82,0.109756098,1,231,8,0,36,2,3,4,1,1,5,0.166666667,7,3,0,1,phishing
0,5,101,3181,6216,0,17.64705882,77,0.0,2,358,10,0,16,2,4,6,0,2,2,0.0,9,0,0,0,legitimate
1,3,265,0,6672,1,8.333333333,38,0.078947368,3,343,6,1,13,3,2,5,0,2,3,0.153846154,6,0,0,0,phishing
1,5,14,0,7295,0,14.28571429,39,0.0,8,374,19,0,32,0,0,2,1,8,2,0.0,19,0,0,0,phishing
1,7,377,1103,7266,1,55.55555556,42,0.0,3,404,11,0,15,3,6,4,0,3,2,0.0,7,0,0,0,legitimate
0,3,97,141041,4805,1,68.75,33,0.0,3,309,11,0,19,3,4,4,0,3,2,0.0,11,0,0,0,legitimate
1,5,11,0,7296,0,0.0,53,0.0,3,373,8,0,36,1,8,3,1,3,2,0.0,8,3,0,1,phishing
0,2,24,1803451,3081,1,100.0,44,0.045454545,3,206,7,0,16,3,3,4,1,3,3,0.125,7,1,0,0,legitimate
0,3,48,3571542,2101,1,42.85714286,23,0.0,3,360,8,0,15,4,0,3,0,3,2,0.0,8,0,0,0,legitimate
0,2,35,0,903,0,71.42857143,17,0.0,7,193,7,0,10,0,0,2,1,7,1,0.0,7,0,0,0,legitimate
0,1,14,1523869,2063,1,20.0,26,0.0,3,128,10,0,18,3,0,3,0,3,2,0.0,10,0,0,0,legitimate
1,0,51,5697976,3992,1,100.0,129,0.15503876,3,25,17,0,54,7,2,5,1,2,5,0.0,13,1,1,1,phishing
1,2,23,0,808,0,100.0,42,0.119047619,6,287,7,0,34,0,0,3,1,6,2,0.147058824,7,2,0,0,phishing
1,5,206,6923,6673,1,11.53846154,52,0.038461538,3,632,11,0,19,3,6,4,1,3,2,0.0,11,0,0,0,legitimate
0,1,12,1306556,1846,1,0.0,27,0.037037037,3,345,11,0,19,3,0,3,0,3,2,0.052631579,11,0,0,0,legitimate
0,3,291,2320,7159,0,85.91549296,43,0.139534884,2,147,8,0,14,0,3,5,1,2,3,0.0,8,0,0,0,legitimate
0,5,174,283040,7297,0,21.8487395,28,0.0,1,372,8,0,20,0,0,3,1,1,2,0.0,8,1,0,0,legitimate
1,5,0,90170,7969,1,0.0,97,0.041237113,3,430,13,1,21,6,3,7,1,3,3,0.0,13,1,0,0,legitimate
0,2,11,5403,2634,0,0.0,28,0.0,7,2479,9,0,20,2,0,3,1,7,2,0.0,9,0,0,0,phishing
0,1,156,9329560,1617,1,23.21428571,27,0.0,3,210,11,0,19,3,0,3,1,3,2,0.0,11,0,0,0,legitimate
1,0,45,0,674,0,0.0,35,0.0,5,56,9,0,19,0,3,3,1,3,3,0.0,9,0,0,0,phishing
0,5,197,65933,8683,1,55.55555556,62,0.0,3,82,11,0,19,4,6,4,1,3,2,0.0,11,2,0,0,legitimate
1,0,4,5816617,4003,0,100.0,127,0.188976378,3,15,17,0,50,2,2,4,1,2,4,0.0,13,1,1,1,phishing
